ASN,Location_bias,Network_size_bias,Topology_bias,IXP_related_bias,Network_type_bias,RIR_region,Customer_cone_num_ASNs,Customer_cone_num_prefixes,Location_country,num_neighbors_total,Scope_PeeringDB,Network_type_PeeringDB,Peering_policy_PeeringDB,IXPs_PeeringDB,num_facilities_PeeringDB,is_in_peeringDB,nb_atlas_probes_v4,nb_atlas_probes_v6,is_routeviews_peer,Improvement_proximity,kind
43465,0.03,-0.17,-0.39,-0.21,-0.73,RIPE,1.0,8.0,RU,3.0,Not Disclosed,Not Disclosed,,0.0,0.0,1.0,,,,8.0,RIS
43472,-0.05,-0.3,-0.61,0.0,-0.02,RIPE,1.0,1.0,UA,2.0,,,,,,0.0,,,,2.0,RIS
43474,0.1,-0.3,-0.61,0.0,-0.02,RIPE,1.0,1.0,RO,2.0,,,,,,0.0,,,,1.0,RIS
43476,-0.03,-0.3,-0.23,0.0,-0.02,RIPE,2.0,2.0,PL,6.0,,,,,,0.0,,,,2.0,RIS
43477,0.11,-0.3,-0.61,0.0,-0.02,RIPE,1.0,2.0,CH,2.0,,,,,,0.0,,,,2.0,RIS
43482,-0.17,-0.3,-0.61,0.0,-0.02,RIPE,1.0,1.0,LV,2.0,,,,,,0.0,,,,2.0,RIS
43484,0.1,-0.17,-0.61,0.0,-0.02,RIPE,1.0,4.0,IE,2.0,,,,,,0.0,,,,5.0,RIS
43487,-0.1,-0.17,-0.39,0.0,-0.02,RIPE,1.0,4.0,IR,3.0,,,,,,0.0,,,,16.0,RIS
43489,0.03,-0.3,-0.39,0.0,-0.02,RIPE,1.0,2.0,RU,3.0,,,,,,0.0,,,,4.0,RIS
43492,-0.03,-0.3,-0.61,0.0,-0.02,RIPE,1.0,1.0,PL,2.0,,,,,,0.0,,,,2.0,RIS
43495,-0.03,-0.17,-0.39,-0.2,-0.15,RIPE,1.0,4.0,PL,5.0,Regional,Cable/DSL/ISP,Open,2.0,1.0,1.0,,,,2.0,RIS
43496,-0.05,-0.3,-0.39,0.0,-0.02,RIPE,1.0,2.0,UA,3.0,,,,,,0.0,,,,4.0,RIS
43497,-0.05,-0.3,-0.61,0.0,-0.02,RIPE,1.0,2.0,UA,2.0,,,,,,0.0,,,,2.0,RIS
43498,-0.03,-0.3,-0.61,0.0,-0.02,RIPE,1.0,1.0,PL,2.0,,,,,,0.0,,,,2.0,RIS
43500,0.1,-0.3,-0.39,-0.19,-0.01,RIPE,1.0,1.0,RO,4.0,Europe,NSP,Open,0.0,3.0,1.0,,,,2.0,RIS
43501,0.1,-0.3,-0.61,0.0,-0.02,RIPE,1.0,1.0,RO,2.0,,,,,,0.0,,,,1.0,RIS
43502,-0.05,-0.3,-0.23,0.0,-0.02,RIPE,1.0,2.0,UA,6.0,,,,,,0.0,,,,2.0,RIS
43503,0.11,-0.12,-0.06,-0.19,-0.21,RIPE,1.0,6.0,DE,7.0,Europe,NSP,Open,1.0,3.0,1.0,,,,6.0,RIS
43504,0.1,-0.3,-0.61,0.0,-0.02,RIPE,1.0,1.0,SE,2.0,,,,,,0.0,,,,1.0,RIS
43506,-0.03,-0.3,-0.61,0.0,-0.02,RIPE,1.0,1.0,PL,2.0,,,,,,0.0,,,,2.0,RIS
43509,0.11,-0.12,-0.39,-0.29,0.01,RIPE,1.0,5.0,DE,3.0,Europe,Educational/Research,Open,1.0,0.0,1.0,,,,5.0,RIS
43510,-0.1,-0.17,-0.61,0.0,-0.02,RIPE,1.0,14.0,IR,2.0,,,,,,0.0,,,,56.0,RIS
43511,0.11,-0.3,-0.61,0.0,-0.02,RIPE,1.0,2.0,AT,2.0,,,,,,0.0,,,,2.0,RIS
43513,-0.17,-0.0,-0.1,-0.2,-0.33,RIPE,6.0,108.0,LV,10.0,Global,Not Disclosed,Open,2.0,1.0,1.0,,,,77.0,RIS
43514,-0.11,-0.17,-0.61,0.0,-0.02,RIPE,1.0,6.0,IL,2.0,,,,,,0.0,,,,14.0,RIS
43515,0.1,-0.07,-0.21,-0.08,0.02,RIPE,2.0,17.0,IE,11.0,Global,Content,Restrictive,0.0,0.0,1.0,,,,6.0,RIS
43516,0.11,-0.17,-0.61,0.0,-0.02,RIPE,1.0,3.0,NO,2.0,,,,,,0.0,,,,6.0,RIS
43519,0.11,-0.17,-0.39,-0.29,0.02,RIPE,1.0,4.0,GB,5.0,Global,Content,Open,0.0,0.0,1.0,,,,30.0,RIS
43520,0.11,-0.3,-0.61,0.0,-0.02,RIPE,1.0,1.0,GB,2.0,,,,,,0.0,1.0,,,2.0,RIS
43521,0.03,-0.12,-0.61,0.0,-0.02,RIPE,1.0,5.0,RU,2.0,,,,,,0.0,,,,10.0,RIS
43525,0.11,-0.3,-0.61,0.0,-0.02,RIPE,1.0,2.0,GB,2.0,,,,,,0.0,,,,3.0,RIS
43528,-0.1,-0.17,-0.61,0.0,-0.02,RIPE,1.0,7.0,IR,2.0,,,,,,0.0,,,,28.0,RIS
43530,0.03,-0.06,-0.03,0.0,-0.02,RIPE,4.0,9.0,RU,69.0,,,,,,0.0,,,,9.0,RIS
43531,0.11,-0.01,0.04,-0.03,0.06,RIPE,167.0,1794.0,GB,1229.0,Global,NSP,Open,35.0,123.0,1.0,,,,95.0,RIS
43533,-0.09,-0.12,-0.61,-0.09,-0.13,RIPE,1.0,12.0,UZ,2.0,Regional,Cable/DSL/ISP,Selective,1.0,0.0,1.0,,,,36.0,RIS
43536,0.11,-0.3,-0.61,0.0,-0.02,RIPE,1.0,1.0,DE,2.0,,,,,,0.0,,,,1.0,RIS
43537,0.03,-0.22,-0.23,0.0,-0.02,RIPE,1.0,2.0,RU,6.0,,,,,,0.0,,,,3.0,RIS
43540,-0.1,-0.3,-0.61,0.0,-0.02,RIPE,1.0,3.0,HR,2.0,,,,,,0.0,,,,6.0,RIS
43541,0.07,0.03,0.02,-0.07,-0.02,RIPE,8.0,35.0,CZ,22.0,Europe,Content,Open,3.0,3.0,1.0,1.0,1.0,,21.0,RIS
43542,0.07,-0.06,0.01,0.0,-0.02,RIPE,6.0,10.0,CZ,18.0,,,,,,0.0,1.0,1.0,,14.0,RIS
43543,-0.05,-0.3,-0.61,-0.29,-0.73,RIPE,1.0,3.0,UA,2.0,Not Disclosed,Not Disclosed,Open,0.0,0.0,1.0,,,,6.0,RIS
43545,0.11,-0.03,0.02,-0.06,-0.02,RIPE,4.0,42.0,GB,23.0,Europe,NSP,Open,3.0,5.0,1.0,,,,37.0,RIS
43547,0.11,-0.3,-0.39,0.0,-0.02,RIPE,1.0,3.0,RS,3.0,,,,,,0.0,,,,5.0,RIS
43548,0.0,-0.09,-0.51,0.0,-0.02,RIPE,2.0,25.0,BG,2.0,,,,,,0.0,,,,26.0,RIS
43549,0.11,-0.3,-0.61,0.0,-0.02,RIPE,1.0,1.0,CH,2.0,,,,,,0.0,,,,1.0,RIS
43550,0.03,-0.03,-0.49,0.0,-0.02,RIPE,3.0,25.0,RU,4.0,,,,,,0.0,,,,47.0,RIS
43552,0.03,-0.22,-0.61,0.0,-0.02,RIPE,1.0,1.0,RU,2.0,,,,,,0.0,,,,1.0,RIS
43554,-0.05,-0.0,-0.14,0.12,-0.07,RIPE,3.0,74.0,UA,27.0,Regional,Cable/DSL/ISP,Selective,4.0,2.0,1.0,,,,67.0,RIS
43557,0.11,0.05,-0.17,0.0,-0.02,RIPE,9.0,43.0,DK,8.0,,,,,,0.0,5.0,1.0,,58.0,RIS
43558,0.1,-0.3,-0.51,-0.2,-0.76,RIPE,1.0,1.0,FI,2.0,Not Disclosed,Not Disclosed,Open,2.0,0.0,1.0,,,,2.0,RIS
43559,0.03,-0.17,-0.49,0.0,-0.02,RIPE,2.0,4.0,RU,3.0,,,,,,0.0,,,,7.0,RIS
43561,0.0,0.08,0.06,-0.06,-0.05,RIPE,33.0,1067.0,BG,226.0,Europe,Cable/DSL/ISP,Open,4.0,4.0,1.0,3.0,,,12.0,RIS
43563,0.03,-0.3,-0.61,0.0,-0.02,RIPE,1.0,1.0,RU,2.0,,,,,,0.0,,,,1.0,RIS
43566,0.11,-0.12,-0.03,-0.17,-0.33,RIPE,1.0,6.0,DE,74.0,Europe,Enterprise,Open,4.0,1.0,1.0,1.0,,,6.0,RIS
43567,0.03,-0.12,-0.16,-0.29,-0.12,RIPE,2.0,10.0,RU,13.0,Regional,Cable/DSL/ISP,Open,1.0,1.0,1.0,,,,10.0,RIS
43568,0.11,-0.12,-0.49,-0.29,-0.73,RIPE,1.0,4.0,NO,4.0,Not Disclosed,Not Disclosed,Open,0.0,0.0,1.0,,,,4.0,RIS
43570,-0.03,-0.3,-0.61,0.0,-0.02,RIPE,1.0,1.0,PL,2.0,,,,,,0.0,,,,1.0,RIS
43571,-0.0,-0.12,-0.61,-0.29,-0.06,RIPE,1.0,13.0,IS,2.0,Regional,Cable/DSL/ISP,Open,0.0,0.0,1.0,,,,26.0,RIS
43572,0.11,-0.3,-0.61,0.0,-0.02,RIPE,1.0,1.0,CH,2.0,,,,,,0.0,,,,1.0,RIS
43576,-0.05,0.04,0.01,0.0,-0.02,RIPE,10.0,38.0,UA,18.0,,,,,,0.0,,,,17.0,RIS
43579,0.11,-0.22,-0.49,0.0,-0.02,RIPE,1.0,1.0,AT,3.0,,,,,,0.0,,,,1.0,RIS
43584,0.11,-0.17,-0.61,0.0,-0.02,RIPE,1.0,10.0,GB,2.0,,,,,,0.0,,,,26.0,RIS
43586,0.09,-0.11,-0.39,0.0,-0.02,RIPE,3.0,9.0,LT,5.0,,,,,,0.0,,,,9.0,RIS
43588,-0.08,-0.17,-0.61,-0.18,-0.07,RIPE,1.0,7.0,MD,2.0,Global,Content,Open,1.0,5.0,1.0,,,,14.0,RIS
43590,0.03,-0.3,-0.22,0.0,-0.02,RIPE,1.0,2.0,RU,6.0,,,,,,0.0,,,,2.0,RIS
43591,0.1,-0.17,-0.61,0.0,-0.02,RIPE,1.0,3.0,SE,2.0,,,,,,0.0,,,,6.0,RIS
43592,0.03,-0.3,-0.61,0.0,-0.02,RIPE,1.0,2.0,RU,2.0,,,,,,0.0,,,,4.0,RIS
43594,0.03,-0.17,-0.39,0.0,-0.02,RIPE,1.0,8.0,RU,3.0,,,,,,0.0,,,,16.0,RIS
43598,0.03,-0.22,-0.51,0.0,-0.02,RIPE,2.0,2.0,RU,2.0,,,,,,0.0,,,,4.0,RIS
43599,0.11,-0.12,-0.16,-0.19,-0.12,RIPE,1.0,7.0,GB,13.0,Regional,Cable/DSL/ISP,Open,0.0,3.0,1.0,,,,11.0,RIS
43600,0.03,-0.22,-0.39,0.0,-0.02,RIPE,1.0,3.0,RU,3.0,,,,,,0.0,,,,4.0,RIS
43602,0.11,-0.17,-0.39,0.0,-0.02,RIPE,1.0,5.0,IT,3.0,,,,,,0.0,,,,10.0,RIS
43603,-0.06,-0.02,-0.51,0.0,-0.02,RIPE,2.0,133.0,US,2.0,,,,,,0.0,,,,,RIS
43606,-0.26,-0.17,-0.61,-0.21,-0.73,RIPE,1.0,5.0,KZ,2.0,Not Disclosed,Not Disclosed,,0.0,0.0,1.0,,,,8.0,RIS
43608,0.11,-0.17,-0.49,0.0,-0.02,RIPE,2.0,4.0,RS,3.0,,,,,,0.0,,,,5.0,RIS
43610,0.1,-0.22,-0.61,0.0,-0.02,RIPE,1.0,1.0,IE,2.0,,,,,,0.0,,,,1.0,RIS
43612,0.01,0.07,-0.17,0.0,-0.02,RIPE,9.0,113.0,MK,10.0,,,,,,0.0,,,,92.0,RIS
43615,-0.17,-0.22,-0.61,0.0,-0.02,RIPE,1.0,2.0,LV,2.0,,,,,,0.0,,,,4.0,RIS
43619,0.11,-0.17,-0.51,0.0,-0.02,RIPE,2.0,4.0,FR,2.0,,,,,,0.0,,,,1.0,RIS
43621,0.11,-0.3,-0.61,0.0,-0.02,RIPE,1.0,1.0,CH,2.0,,,,,,0.0,,,,1.0,RIS
43623,0.11,0.05,0.03,-0.07,-0.07,RIPE,7.0,33.0,DE,75.0,Regional,Content,Open,4.0,2.0,1.0,,,,30.0,RIS
43625,0.11,-0.22,-0.22,0.0,-0.02,RIPE,1.0,3.0,IT,5.0,,,,,,0.0,,,,3.0,RIS
43626,0.1,-0.3,-0.39,0.0,-0.02,RIPE,1.0,2.0,RO,4.0,,,,,,0.0,,,,4.0,RIS
43627,0.09,-0.09,-0.49,-0.2,-0.06,RIPE,1.0,28.0,LT,4.0,Regional,Cable/DSL/ISP,Open,2.0,0.0,1.0,,,,25.0,RIS
43628,0.03,-0.22,-0.06,0.0,-0.02,RIPE,1.0,2.0,RU,13.0,,,,,,0.0,,,,2.0,RIS
43631,0.1,-0.3,-0.39,0.0,-0.02,RIPE,1.0,1.0,RO,3.0,,,,,,0.0,,,,1.0,RIS
43633,-0.05,0.05,-0.09,0.0,-0.02,RIPE,8.0,80.0,UA,20.0,,,,,,0.0,,,,75.0,RIS
43634,0.03,-0.17,-0.39,0.0,-0.02,RIPE,1.0,6.0,RU,4.0,,,,,,0.0,,,,12.0,RIS
43638,-0.03,-0.17,-0.39,0.0,-0.02,RIPE,1.0,6.0,PL,3.0,,,,,,0.0,,,,6.0,RIS
43639,0.11,-0.3,-0.61,0.0,-0.02,RIPE,1.0,1.0,NL,2.0,,,,,,0.0,,,,1.0,RIS
43641,-0.03,-0.09,-0.03,0.0,-0.02,RIPE,2.0,50.0,PL,39.0,,,,,,0.0,,,,4.0,RIS
43645,0.1,-0.22,-0.61,0.0,-0.02,RIPE,1.0,2.0,SE,2.0,,,,,,0.0,,,,4.0,RIS
43646,0.11,-0.03,-0.43,-0.07,0.03,RIPE,4.0,21.0,FR,5.0,Europe,NSP,Open,2.0,22.0,1.0,,,,16.0,RIS
43648,0.11,-0.17,-0.04,-0.29,-0.15,RIPE,1.0,10.0,IT,17.0,Regional,Cable/DSL/ISP,Open,1.0,1.0,1.0,,,,10.0,RIS
43651,0.0,-0.3,-0.61,0.0,-0.02,RIPE,1.0,1.0,BG,2.0,,,,,,0.0,,,,2.0,RIS
43652,-0.06,-0.22,-0.61,0.0,-0.02,RIPE,1.0,2.0,PT,2.0,,,,,,0.0,1.0,,,4.0,RIS
43653,-0.13,-0.17,-0.16,-0.17,-0.05,RIPE,1.0,2.0,SK,14.0,Europe,Cable/DSL/ISP,Open,3.0,0.0,1.0,,,,2.0,RIS
43655,0.1,-0.22,-0.61,0.0,-0.02,RIPE,1.0,2.0,ES,2.0,,,,,,0.0,,,,2.0,RIS
43656,-0.05,-0.17,-0.39,-0.1,-0.07,RIPE,1.0,5.0,UA,5.0,Regional,Cable/DSL/ISP,Open,2.0,2.0,1.0,,,,5.0,RIS
43658,-0.05,-0.12,-0.06,0.0,-0.02,RIPE,2.0,6.0,UA,11.0,,,,,,0.0,,,,6.0,RIS
43659,0.0,-0.3,-0.51,0.0,-0.02,RIPE,1.0,1.0,BG,2.0,,,,,,0.0,,,,6.0,RIS
43660,0.03,-0.12,-0.04,-0.29,-0.15,RIPE,1.0,5.0,RU,28.0,Europe,Cable/DSL/ISP,Open,1.0,0.0,1.0,,,,5.0,RIS
43663,-0.26,-0.3,-0.61,0.0,-0.02,RIPE,1.0,1.0,SI,2.0,,,,,,0.0,,,,2.0,RIS
43666,0.03,-0.22,-0.04,0.0,-0.02,RIPE,2.0,2.0,RU,18.0,,,,,,0.0,,,,2.0,RIS
43667,0.03,-0.12,-0.49,0.0,-0.02,RIPE,2.0,12.0,RU,3.0,,,,,,0.0,,,,12.0,RIS
43668,-0.05,0.08,0.03,-0.05,-0.08,RIPE,78.0,225.0,UA,48.0,Regional,Cable/DSL/ISP,Open,4.0,8.0,1.0,,1.0,,72.0,RIS
43670,0.03,-0.12,-0.61,0.0,-0.02,RIPE,1.0,5.0,RU,2.0,,,,,,0.0,,,,5.0,RIS
43673,0.03,-0.3,-0.61,0.0,-0.02,RIPE,1.0,2.0,RU,2.0,,,,,,0.0,,,,2.0,RIS
43676,0.03,-0.3,-0.61,0.0,-0.02,RIPE,1.0,2.0,RU,2.0,,,,,,0.0,,,,4.0,RIS
43678,0.03,-0.22,-0.23,0.0,-0.02,RIPE,1.0,1.0,RU,6.0,,,,,,0.0,,,,1.0,RIS
43680,-0.14,-0.3,-0.61,0.0,-0.02,RIPE,1.0,3.0,KG,2.0,,,,,,0.0,,,,6.0,RIS
43681,-0.03,-0.3,-0.61,0.0,-0.02,RIPE,1.0,1.0,PL,2.0,,,,,,0.0,,,,1.0,RIS
43683,0.12,-0.17,-0.16,-0.29,-0.04,RIPE,1.0,4.0,LU,7.0,Global,Content,Open,1.0,1.0,1.0,,,,4.0,RIS
43684,0.03,-0.22,-0.61,0.0,-0.02,RIPE,1.0,1.0,RU,2.0,,,,,,0.0,,,,1.0,RIS
43687,0.03,-0.22,-0.51,0.0,-0.02,RIPE,2.0,2.0,RU,2.0,,,,,,0.0,,,,4.0,RIS
43695,-0.03,-0.26,-0.51,0.0,-0.02,RIPE,1.0,1.0,PL,2.0,,,,,,0.0,,,,2.0,RIS
43696,0.03,-0.3,-0.61,0.0,-0.02,RIPE,1.0,1.0,RU,2.0,,,,,,0.0,,,,2.0,RIS
43697,0.1,-0.17,-0.61,0.0,-0.02,RIPE,1.0,6.0,ES,2.0,,,,,,0.0,,,,11.0,RIS
43700,0.09,-0.12,-0.49,-0.09,-0.28,RIPE,2.0,11.0,LT,5.0,Regional,Cable/DSL/ISP,Selective,0.0,1.0,1.0,,,,12.0,RIS
43701,0.11,-0.3,-0.61,0.0,-0.02,RIPE,1.0,1.0,DE,2.0,,,,,,0.0,,,,1.0,RIS
43702,0.11,-0.3,-0.61,0.0,-0.02,RIPE,1.0,2.0,FR,2.0,,,,,,0.0,,,,2.0,RIS
43703,0.1,-0.3,-0.61,0.0,-0.02,RIPE,1.0,1.0,RO,2.0,,,,,,0.0,,,,1.0,RIS
43705,-0.03,-0.3,-0.61,0.0,-0.02,RIPE,1.0,1.0,PL,2.0,,,,,,0.0,,,,1.0,RIS
43708,0.07,-0.12,-0.04,-0.1,-0.12,RIPE,1.0,5.0,CZ,24.0,Europe,Cable/DSL/ISP,Open,2.0,2.0,1.0,7.0,6.0,,5.0,RIS
43709,0.07,-0.12,-0.14,-0.2,-0.09,RIPE,1.0,7.0,CZ,16.0,Regional,Cable/DSL/ISP,Open,2.0,0.0,1.0,1.0,,,7.0,RIS
43712,0.03,-0.09,-0.51,0.0,-0.02,RIPE,2.0,26.0,RU,2.0,,,,,,0.0,,,,7.0,RIS
43714,0.03,-0.12,-0.14,0.0,-0.02,RIPE,2.0,6.0,RU,20.0,,,,,,0.0,,,,3.0,RIS
43717,0.11,-0.22,-0.61,0.0,-0.02,RIPE,1.0,3.0,FR,2.0,,,,,,0.0,,,,3.0,RIS
43721,0.03,-0.3,-0.61,0.0,-0.02,RIPE,1.0,1.0,RU,2.0,,,,,,0.0,,,,2.0,RIS
43727,0.03,0.09,0.06,-0.04,0.04,RIPE,347.0,11064.0,RU,218.0,Europe,Cable/DSL/ISP,Open,14.0,8.0,1.0,2.0,,,284.0,RIS
43728,0.03,-0.22,-0.39,0.0,-0.02,RIPE,1.0,2.0,RU,3.0,,,,,,0.0,,,,2.0,RIS
43730,0.03,-0.3,-0.61,0.0,-0.02,RIPE,1.0,1.0,RU,2.0,,,,,,0.0,,,,1.0,RIS
43731,0.11,-0.3,-0.61,0.0,-0.02,RIPE,1.0,1.0,IT,2.0,,,,,,0.0,,,,2.0,RIS
43734,0.11,-0.22,-0.61,0.0,-0.02,RIPE,1.0,2.0,FR,2.0,,,,,,0.0,,,,2.0,RIS
43735,0.11,-0.22,-0.61,0.0,-0.02,RIPE,1.0,3.0,CH,2.0,,,,,,0.0,,,,4.0,RIS
43736,0.1,-0.3,-0.61,0.0,-0.02,RIPE,1.0,3.0,RO,2.0,,,,,,0.0,,,,3.0,RIS
43740,0.03,-0.14,-0.51,0.0,-0.02,RIPE,2.0,5.0,RU,2.0,,,,,,0.0,,,,2.0,RIS
43747,0.1,-0.17,-0.51,0.0,-0.02,RIPE,2.0,6.0,ES,2.0,,,,,,0.0,,,,5.0,RIS
43751,0.11,-0.17,-0.39,0.0,-0.02,RIPE,1.0,4.0,BE,4.0,,,,,,0.0,,,,8.0,RIS
43753,-0.05,-0.17,-0.61,0.0,-0.02,RIPE,1.0,4.0,UA,2.0,,,,,,0.0,,,,12.0,RIS
43754,-0.1,0.08,-0.15,-0.21,-0.73,RIPE,89.0,1629.0,IR,67.0,Not Disclosed,Not Disclosed,,0.0,0.0,1.0,12.0,,,3951.0,RIS
43755,0.11,-0.17,-0.51,0.0,-0.02,RIPE,2.0,4.0,NL,2.0,,,,,,0.0,,,,6.0,RIS
43757,0.07,-0.22,-0.61,0.0,-0.02,RIPE,1.0,2.0,CZ,2.0,,,,,,0.0,,,,4.0,RIS
43761,0.03,-0.22,-0.61,0.0,-0.02,RIPE,1.0,2.0,RU,2.0,,,,,,0.0,,,,4.0,RIS
43762,-0.03,-0.3,-0.61,0.0,-0.02,RIPE,1.0,1.0,PL,2.0,,,,,,0.0,,,,2.0,RIS
43764,-0.05,-0.06,-0.23,0.0,-0.02,RIPE,3.0,5.0,UA,8.0,,,,,,0.0,,,,3.0,RIS
43766,-0.25,0.08,-0.14,-0.29,-0.05,RIPE,13.0,1487.0,SA,19.0,Middle East,NSP,Open,1.0,0.0,1.0,,,,484.0,RIS
43768,-0.08,-0.17,-0.61,0.0,-0.02,RIPE,1.0,4.0,MD,2.0,,,,,,0.0,,,,8.0,RIS
43769,-0.03,-0.17,-0.39,0.0,-0.02,RIPE,2.0,10.0,PL,3.0,,,,,,0.0,,,,19.0,RIS
43770,0.1,-0.17,-0.61,0.0,-0.02,RIPE,1.0,4.0,SE,2.0,,,,,,0.0,,,,4.0,RIS
43771,0.11,-0.22,-0.61,0.0,-0.02,RIPE,1.0,3.0,AT,2.0,,,,,,0.0,,,,6.0,RIS
43773,-0.05,-0.17,-0.61,0.0,-0.02,RIPE,1.0,8.0,UA,2.0,,,,,,0.0,,,,14.0,RIS
43775,-0.25,-0.09,-0.39,0.0,-0.02,RIPE,1.0,28.0,SA,3.0,,,,,,0.0,,,,56.0,RIS
43776,0.03,-0.22,-0.39,0.0,-0.02,RIPE,1.0,2.0,RU,3.0,,,,,,0.0,,,,2.0,RIS
43781,0.03,-0.3,-0.61,0.0,-0.02,RIPE,1.0,1.0,RU,2.0,,,,,,0.0,,,,2.0,RIS
43783,-0.08,-0.17,-0.49,0.0,-0.02,RIPE,2.0,7.0,MD,3.0,,,,,,0.0,,,,13.0,RIS
43785,0.03,-0.3,-0.61,0.0,-0.02,RIPE,1.0,1.0,RU,2.0,,,,,,0.0,,,,2.0,RIS
43787,0.03,-0.3,-0.61,0.0,-0.02,RIPE,1.0,1.0,RU,2.0,,,,,,0.0,,,,2.0,RIS
43790,0.11,-0.3,-0.61,0.0,-0.02,RIPE,1.0,1.0,DK,2.0,,,,,,0.0,,,,1.0,RIS
43794,0.11,-0.17,-0.39,0.0,-0.02,RIPE,1.0,6.0,FR,3.0,,,,,,0.0,,,,10.0,RIS
43797,0.03,0.06,-0.17,0.0,-0.02,RIPE,14.0,72.0,RU,14.0,,,,,,0.0,,,,79.0,RIS
43798,0.03,-0.3,-0.04,-0.29,-0.27,RIPE,1.0,2.0,RU,18.0,Regional,NSP,Open,0.0,0.0,1.0,,,,3.0,RIS
43803,-0.03,-0.22,-0.61,0.0,-0.02,RIPE,1.0,3.0,PL,2.0,,,,,,0.0,,,,6.0,RIS
43805,0.03,-0.3,-0.61,0.0,-0.02,RIPE,1.0,1.0,RU,2.0,,,,,,0.0,,,,2.0,RIS
43807,0.1,-0.3,-0.39,0.0,-0.02,RIPE,1.0,2.0,RO,3.0,,,,,,0.0,,,,2.0,RIS
43809,0.1,-0.12,-0.16,0.13,-0.07,RIPE,1.0,6.0,SE,12.0,Europe,,Selective,5.0,2.0,1.0,,,,6.0,RIS
43811,0.09,0.06,-0.17,0.0,-0.02,RIPE,14.0,103.0,LT,13.0,,,,,,0.0,,,,139.0,RIS
43812,0.03,-0.17,-0.39,0.0,-0.02,RIPE,2.0,9.0,RU,4.0,,,,,,0.0,,,,20.0,RIS
43824,-0.18,-0.09,-0.61,-0.29,-0.28,RIPE,1.0,19.0,LB,2.0,Regional,Cable/DSL/ISP,Open,1.0,0.0,1.0,,,,38.0,RIS
43826,0.03,-0.22,-0.61,0.0,-0.02,RIPE,1.0,1.0,RU,2.0,,,,,,0.0,1.0,,,1.0,RIS
43828,0.11,-0.3,-0.61,0.0,-0.02,RIPE,1.0,1.0,CH,2.0,,,,,,0.0,,,,1.0,RIS
43829,0.1,-0.22,-0.61,0.0,-0.02,RIPE,1.0,1.0,IE,2.0,,,,,,0.0,,,,2.0,RIS
43830,0.03,-0.17,-0.39,0.0,-0.02,RIPE,1.0,4.0,RU,3.0,,,,,,0.0,,,,8.0,RIS
43831,0.03,-0.02,-0.39,0.0,-0.02,RIPE,3.0,6.0,RU,3.0,,,,,,0.0,,,,2.0,RIS
43832,0.03,-0.03,-0.02,-0.29,-0.59,RIPE,3.0,46.0,RU,27.0,Regional,Not Disclosed,Open,1.0,0.0,1.0,,,,29.0,RIS
43833,0.1,0.07,0.04,-0.1,-0.06,RIPE,34.0,440.0,ES,44.0,Europe,Cable/DSL/ISP,Open,2.0,2.0,1.0,,,,201.0,RIS
43834,0.07,-0.3,-0.61,0.0,-0.02,RIPE,1.0,1.0,GR,2.0,,,,,,0.0,,,,2.0,RIS
43836,-0.28,-0.1,-0.49,0.0,-0.02,RIPE,1.0,0.0,IQ,3.0,,,,,,0.0,,,,55.0,RIS
43840,0.1,-0.3,-0.51,0.0,-0.02,RIPE,1.0,1.0,RO,2.0,,,,,,0.0,,,,1.0,RIS
43842,-0.11,-0.17,-0.61,0.0,-0.02,RIPE,1.0,10.0,IL,2.0,,,,,,0.0,,,,10.0,RIS
43843,0.11,-0.03,-0.02,-0.19,-0.12,RIPE,3.0,38.0,IT,37.0,Regional,Cable/DSL/ISP,Open,1.0,3.0,1.0,,,,32.0,RIS
43845,-0.05,-0.17,-0.39,-0.29,-0.28,RIPE,1.0,8.0,AM,3.0,Not Disclosed,Cable/DSL/ISP,Open,0.0,0.0,1.0,,,,23.0,RIS
43847,0.11,-0.12,-0.39,0.0,-0.02,RIPE,2.0,10.0,DE,4.0,,,,,,0.0,1.0,,,29.0,RIS
43848,0.11,-0.17,-0.04,-0.29,-0.09,RIPE,1.0,5.0,AT,20.0,Europe,Cable/DSL/ISP,Open,1.0,1.0,1.0,1.0,,,5.0,RIS
43849,0.03,-0.11,-0.49,0.0,-0.02,RIPE,4.0,11.0,RU,3.0,,,,,,0.0,,,,4.0,RIS
43852,-0.18,0.07,-0.27,-0.29,-0.0,RIPE,35.0,555.0,KW,7.0,Europe,Cable/DSL/ISP,Open,1.0,0.0,1.0,,,,72.0,RIS
43853,0.1,-0.12,-0.16,-0.1,-0.25,RIPE,1.0,8.0,SE,6.0,Europe,Cable/DSL/ISP,Open,2.0,2.0,1.0,,,,8.0,RIS
43854,-0.26,-0.3,-0.61,0.0,-0.02,RIPE,1.0,2.0,SI,2.0,,,,,,0.0,,,,4.0,RIS
43858,0.11,-0.17,-0.14,-0.07,-0.05,RIPE,1.0,4.0,FR,28.0,Europe,Cable/DSL/ISP,Open,3.0,3.0,1.0,,,,4.0,RIS
43860,0.09,-0.3,-0.39,0.0,-0.02,RIPE,1.0,1.0,HU,3.0,,,,,,0.0,,,,1.0,RIS
43861,0.11,-0.3,-0.61,-0.19,-0.47,RIPE,1.0,1.0,NL,2.0,Not Disclosed,NSP,Open,0.0,2.0,1.0,,,,1.0,RIS
43862,-0.03,-0.17,-0.61,0.0,-0.02,RIPE,1.0,5.0,PL,2.0,,,,,,0.0,,,,10.0,RIS
